"P1";"P2";"Vainqueur"
"Ursaking (Lune Vermeille)";"Rampe-Ailes";"Rampe-Ailes"
"Pomdramour";"Rampe-Ailes";"Rampe-Ailes"
"Théffroyable (Forme Médiocre)";"Rampe-Ailes";"Rampe-Ailes"
"Félicanis";"Rampe-Ailes";"Rampe-Ailes"
"Fortusimia";"Rampe-Ailes";"Rampe-Ailes"
"Favianos";"Rampe-Ailes";"Rampe-Ailes"
"Ogerpon (Masque Turquoise)";"Rampe-Ailes";"Rampe-Ailes"
"Ursaking (Lune Vermeille)";"Pelage-Sablé";"Ursaking (Lune Vermeille)"
"Pomdramour";"Pelage-Sablé";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Pelage-Sablé";"Pelage-Sablé"
"Félicanis";"Pelage-Sablé";"Pelage-Sablé"
"Fortusimia";"Pelage-Sablé";"Pelage-Sablé"
"Favianos";"Pelage-Sablé";"Favianos"
"Ogerpon (Masque Turquoise)";"Pelage-Sablé";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Roue-de-Fer";"Roue-de-Fer"
"Pomdramour";"Roue-de-Fer";"Roue-de-Fer"
"Théffroyable (Forme Médiocre)";"Roue-de-Fer";"Roue-de-Fer"
"Félicanis";"Roue-de-Fer";"Roue-de-Fer"
"Fortusimia";"Roue-de-Fer";"Roue-de-Fer"
"Favianos";"Roue-de-Fer";"Roue-de-Fer"
"Ogerpon (Masque Turquoise)";"Roue-de-Fer";"Roue-de-Fer"
"Ursaking (Lune Vermeille)";"Hotte-de-Fer";"Ursaking (Lune Vermeille)"
"Pomdramour";"Hotte-de-Fer";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Hotte-de-Fer";"Hotte-de-Fer"
"Félicanis";"Hotte-de-Fer";"Hotte-de-Fer"
"Fortusimia";"Hotte-de-Fer";"Hotte-de-Fer"
"Favianos";"Hotte-de-Fer";"Hotte-de-Fer"
"Ogerpon (Masque Turquoise)";"Hotte-de-Fer";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Paume-de-Fer";"Ursaking (Lune Vermeille)"
"Pomdramour";"Paume-de-Fer";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Paume-de-Fer";"Théffroyable (Forme Médiocre)"
"Félicanis";"Paume-de-Fer";"Félicanis"
"Fortusimia";"Paume-de-Fer";"Fortusimia"
"Favianos";"Paume-de-Fer";"Favianos"
"Ogerpon (Masque Turquoise)";"Paume-de-Fer";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Têtes-de-Fer";"Ursaking (Lune Vermeille)"
"Pomdramour";"Têtes-de-Fer";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Têtes-de-Fer";"Théffroyable (Forme Médiocre)"
"Félicanis";"Têtes-de-Fer";"Félicanis"
"Fortusimia";"Têtes-de-Fer";"Fortusimia"
"Favianos";"Têtes-de-Fer";"Favianos"
"Ogerpon (Masque Turquoise)";"Têtes-de-Fer";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Mite-de-Fer";"Mite-de-Fer"
"Pomdramour";"Mite-de-Fer";"Mite-de-Fer"
"Théffroyable (Forme Médiocre)";"Mite-de-Fer";"Mite-de-Fer"
"Félicanis";"Mite-de-Fer";"Mite-de-Fer"
"Fortusimia";"Mite-de-Fer";"Mite-de-Fer"
"Favianos";"Mite-de-Fer";"Mite-de-Fer"
"Ogerpon (Masque Turquoise)";"Mite-de-Fer";"Mite-de-Fer"
"Ursaking (Lune Vermeille)";"Epine-de-Fer";"Ursaking (Lune Vermeille)"
"Pomdramour";"Epine-de-Fer";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Epine-de-Fer";"Théffroyable (Forme Médiocre)"
"Félicanis";"Epine-de-Fer";"Félicanis"
"Fortusimia";"Epine-de-Fer";"Epine-de-Fer"
"Favianos";"Epine-de-Fer";"Favianos"
"Ogerpon (Masque Turquoise)";"Epine-de-Fer";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Glaivodo";"Ursaking (Lune Vermeille)"
"Pomdramour";"Glaivodo";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Glaivodo";"Glaivodo"
"Félicanis";"Glaivodo";"Félicanis"
"Fortusimia";"Glaivodo";"Glaivodo"
"Favianos";"Glaivodo";"Favianos"
"Ogerpon (Masque Turquoise)";"Glaivodo";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Gromago";"Ursaking (Lune Vermeille)"
"Pomdramour";"Gromago";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Gromago";"Théffroyable (Forme Médiocre)"
"Félicanis";"Gromago";"Félicanis"
"Fortusimia";"Gromago";"Gromago"
"Favianos";"Gromago";"Favianos"
"Ogerpon (Masque Turquoise)";"Gromago";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Chongjian";"Ursaking (Lune Vermeille)"
"Pomdramour";"Chongjian";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Chongjian";"Théffroyable (Forme Médiocre)"
"Félicanis";"Chongjian";"Félicanis"
"Fortusimia";"Chongjian";"Chongjian"
"Favianos";"Chongjian";"Favianos"
"Ogerpon (Masque Turquoise)";"Chongjian";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Baojian";"Baojian"
"Pomdramour";"Baojian";"Baojian"
"Théffroyable (Forme Médiocre)";"Baojian";"Baojian"
"Félicanis";"Baojian";"Baojian"
"Fortusimia";"Baojian";"Baojian"
"Favianos";"Baojian";"Baojian"
"Ogerpon (Masque Turquoise)";"Baojian";"Baojian"
"Ursaking (Lune Vermeille)";"Dinglu";"Ursaking (Lune Vermeille)"
"Pomdramour";"Dinglu";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Dinglu";"Théffroyable (Forme Médiocre)"
"Félicanis";"Dinglu";"Félicanis"
"Fortusimia";"Dinglu";"Dinglu"
"Favianos";"Dinglu";"Favianos"
"Ogerpon (Masque Turquoise)";"Dinglu";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Yuyu";"Yuyu"
"Pomdramour";"Yuyu";"Yuyu"
"Théffroyable (Forme Médiocre)";"Yuyu";"Yuyu"
"Félicanis";"Yuyu";"Yuyu"
"Fortusimia";"Yuyu";"Yuyu"
"Favianos";"Yuyu";"Yuyu"
"Ogerpon (Masque Turquoise)";"Yuyu";"Yuyu"
"Ursaking (Lune Vermeille)";"Rugit-Lune";"Ursaking (Lune Vermeille)"
"Pomdramour";"Rugit-Lune";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Rugit-Lune";"Rugit-Lune"
"Félicanis";"Rugit-Lune";"Rugit-Lune"
"Fortusimia";"Rugit-Lune";"Rugit-Lune"
"Favianos";"Rugit-Lune";"Favianos"
"Ogerpon (Masque Turquoise)";"Rugit-Lune";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Garde-de-Fer";"Ursaking (Lune Vermeille)"
"Pomdramour";"Garde-de-Fer";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Garde-de-Fer";"Garde-de-Fer"
"Félicanis";"Garde-de-Fer";"Garde-de-Fer"
"Fortusimia";"Garde-de-Fer";"Garde-de-Fer"
"Favianos";"Garde-de-Fer";"Garde-de-Fer"
"Ogerpon (Masque Turquoise)";"Garde-de-Fer";"Garde-de-Fer"
"Ursaking (Lune Vermeille)";"Koraidon";"Ursaking (Lune Vermeille)"
"Pomdramour";"Koraidon";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Koraidon";"Théffroyable (Forme Médiocre)"
"Félicanis";"Koraidon";"Koraidon"
"Fortusimia";"Koraidon";"Koraidon"
"Favianos";"Koraidon";"Favianos"
"Ogerpon (Masque Turquoise)";"Koraidon";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Miraidon";"Ursaking (Lune Vermeille)"
"Pomdramour";"Miraidon";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Miraidon";"Miraidon"
"Félicanis";"Miraidon";"Miraidon"
"Fortusimia";"Miraidon";"Miraidon"
"Favianos";"Miraidon";"Favianos"
"Ogerpon (Masque Turquoise)";"Miraidon";"Miraidon"
"Ursaking (Lune Vermeille)";"Serpente-Eau";"Ursaking (Lune Vermeille)"
"Pomdramour";"Serpente-Eau";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Serpente-Eau";"Serpente-Eau"
"Félicanis";"Serpente-Eau";"Serpente-Eau"
"Fortusimia";"Serpente-Eau";"Serpente-Eau"
"Favianos";"Serpente-Eau";"Favianos"
"Ogerpon (Masque Turquoise)";"Serpente-Eau";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Vert-de-Fer";"Ursaking (Lune Vermeille)"
"Pomdramour";"Vert-de-Fer";"Vert-de-Fer"
"Théffroyable (Forme Médiocre)";"Vert-de-Fer";"Vert-de-Fer"
"Félicanis";"Vert-de-Fer";"Vert-de-Fer"
"Fortusimia";"Vert-de-Fer";"Vert-de-Fer"
"Favianos";"Vert-de-Fer";"Vert-de-Fer"
"Ogerpon (Masque Turquoise)";"Vert-de-Fer";"Vert-de-Fer"
"Ursaking (Lune Vermeille)";"Ogerpon (Masque Turquoise)";"Ursaking (Lune Vermeille)"
"Théffroyable (Forme Médiocre)";"Félicanis";"Félicanis"
"Ursaking (Lune Vermeille)";"Fortusimia";"Ursaking (Lune Vermeille)"
"Ursaking (Lune Vermeille)";"Théffroyable (Forme Médiocre)";"Ursaking (Lune Vermeille)"
"Théffroyable (Forme Médiocre)";"Ogerpon (Masque Turquoise)";"Ogerpon (Masque Turquoise)"
"Félicanis";"Ogerpon (Masque Turquoise)";"Ogerpon (Masque Turquoise)"
"Ursaking (Lune Vermeille)";"Pomdramour";"Ursaking (Lune Vermeille)"
"Théffroyable (Forme Médiocre)";"Favianos";"Favianos"
"Pomdramour";"Félicanis";"Pomdramour"
"Théffroyable (Forme Médiocre)";"Fortusimia";"Théffroyable (Forme Médiocre)"
"Favianos";"Ogerpon (Masque Turquoise)";"Favianos"
"Pomdramour";"Fortusimia";"Pomdramour"
"Ursaking (Lune Vermeille)";"Favianos";"Ursaking (Lune Vermeille)"
"Fortusimia";"Ogerpon (Masque Turquoise)";"Ogerpon (Masque Turquoise)"
"Félicanis";"Favianos";"Favianos"
"Pomdramour";"Théffroyable (Forme Médiocre)";"Pomdramour"
"Ursaking (Lune Vermeille)";"Félicanis";"Ursaking (Lune Vermeille)"
"Félicanis";"Fortusimia";"Félicanis"
"Fortusimia";"Favianos";"Favianos"
"Pomdramour";"Favianos";"Favianos"
"Pomdramour";"Ogerpon (Masque Turquoise)";"Pomdramour"
