"P1";"P2";"Vainqueur"
"Flagadoss (Galar)";"Nigosier";"Nigosier"
"Clamiral (Hisui)";"Ethernatos";"Clamiral (Hisui)"
"Electrode (Hisui)";"Clamiral (Hisui)";"Clamiral (Hisui)"
"Zoroark (Hisui)";"Regieleki";"Zoroark (Hisui)"
"Tutétékri";"Cerbyllin";"Tutétékri"
"Dratatin";"Palarticho";"Palarticho"
"Bekaglaçon (Tête de Gel)";"Morpeko";"Bekaglaçon (Tête de Gel)"
"Berserkatt";"Galvagon";"Berserkatt"
"Flagadoss (Galar)";"Zacian (Héros Aguerri)";"Flagadoss (Galar)"
"Torgamord";"Polthégeist";"Polthégeist"
"Pachyradjah";"Ursaking";"Ursaking"
"Dratatin";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Fragilady (Hisui)";"Séracrawl (Hisui)";"Séracrawl (Hisui)"
"Shifours (Mille Poings)";"Regidrago";"Regidrago"
"Nigosier";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Bekaglaçon (Tête de Gel)";"Regieleki";"Regieleki"
"Nigosier";"Salarsen (Grave)";"Nigosier"
"Zacian (Héros Aguerri)";"Regidrago";"Regidrago"
"Angoliath";"Beldeneige";"Beldeneige"
"Polthégeist";"Ixon";"Ixon"
"Limonde (Galar)";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Nigosier";"Galvagon";"Nigosier"
"Wattapik";"Cerbyllin";"Wattapik"
"Zarude";"Blizzeval";"Blizzeval"
"Smogogo (Galar)";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Lanssorien";"Sylveroy";"Sylveroy"
"Krakos";"Morpeko";"Krakos"
"Wimessir (Mâle)";"Hydragla";"Wimessir (Mâle)"
"Rongrigou";"Hydragla";"Hydragla"
"Lanssorien";"Regieleki";"Regieleki"
"Torgamord";"Qwilpik";"Torgamord"
"Smogogo (Galar)";"Ixon";"Ixon"
"Corayôme";"Regieleki";"Regieleki"
"Corvaillus";"Krakos";"Corvaillus"
"Archéduc (Hisui)";"Sorcilence";"Archéduc (Hisui)"
"Dunaconda";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Scolocendre";"Hachécateur";"Scolocendre"
"Séracrawl (Hisui)";"Archéduc (Hisui)";"Séracrawl (Hisui)"
"Roublenard";"Monthracite";"Monthracite"
"Ethernatos";"Blizzeval";"Blizzeval"
"Muplodocus (Hisui)";"Farfurex";"Muplodocus (Hisui)"
"Hastacuda";"Ethernatos";"Ethernatos"
"Astronelle";"M. Glaquette";"Astronelle"
"Roublenard";"Farfurex";"Farfurex"
"Rongrigou";"Polthégeist";"Polthégeist"
"Typhlosion (Hisui)";"Fragilady (Hisui)";"Typhlosion (Hisui)"
"Krakos";"Tutétékri";"Tutétékri"
"Gorythmic";"Hydragon";"Gorythmic"
"Nigosier";"M. Glaquette";"Nigosier"
"Moumouflon";"Pachyradjah";"Moumouflon"
"Pomdrapi";"Hydragon";"Pomdrapi"
"Darumacho (Galar)";"Hachécateur";"Hachécateur"
"Galvagon";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Darumacho (Galar)";"Astronelle";"Astronelle"
"Hydragla";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Torgamord";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Fulgudog";"Lanssorien";"Fulgudog"
"Flagadoss (Galar)";"Smogogo (Galar)";"Flagadoss (Galar)"
"Dunaconda";"Charmilly (Lait Salé Baie en Sucre)";"Dunaconda"
"Archéduc (Hisui)";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Wattapik";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Roigada (Galar)";"Astronelle";"Roigada (Galar)"
"Séracrawl (Hisui)";"M. Glaquette";"Séracrawl (Hisui)"
"Blizzeval";"Paragruel (Femelle)";"Blizzeval"
"Fulgudog";"Scolocendre";"Scolocendre"
"Astronelle";"Duralugon";"Duralugon"
"Lézargus";"Lanssorien";"Lézargus"
"Pyrobut";"Rongrigou";"Pyrobut"
"Polthégeist";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Darumacho (Galar)";"Ethernatos";"Ethernatos"
"Séracrawl (Hisui)";"Pomdrapi";"Séracrawl (Hisui)"
"Bekaglaçon (Tête de Gel)";"Farfurex";"Farfurex"
"Charmilly (Lait Salé Baie en Sucre)";"Ethernatos";"Ethernatos"
"Pomdrapi";"Hastacuda";"Pomdrapi"
"Ixon";"Ethernatos";"Ixon"
"Polthégeist";"Palarticho";"Polthégeist"
"Darumacho (Galar)";"Ursaking";"Ursaking"
"Nigosier";"Zarude";"Nigosier"
"Sulfura (Galar)";"Spectreval";"Sulfura (Galar)"
"Electhor (Galar)";"Zarude";"Zarude"
"Monthracite";"Tutétékri";"Monthracite"
"Bekaglaçon (Tête de Gel)";"Wimessir (Mâle)";"Bekaglaçon (Tête de Gel)"
"M. Glaquette";"Zarude";"Zarude"
"Sorcilence";"Cerbyllin";"Sorcilence"
"Wimessir (Mâle)";"Lanssorien";"Lanssorien"
"Limonde (Galar)";"Cerbyllin";"Limonde (Galar)"
"Moumouflon";"Pomdrapi";"Moumouflon"
"Zoroark (Hisui)";"Roublenard";"Zoroark (Hisui)"
"Muplodocus (Hisui)";"Zacian (Héros Aguerri)";"Muplodocus (Hisui)"
"Berserkatt";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Wimessir (Mâle)";"Duralugon";"Duralugon"
"Rongrigou";"Dolman";"Dolman"
"Roigada (Galar)";"Blancoton";"Roigada (Galar)"
"Limonde (Galar)";"Hachécateur";"Hachécateur"
"Morpeko";"Galvagon";"Galvagon"
"Beldeneige";"Bekaglaçon (Tête de Gel)";"Beldeneige"
"Fulgudog";"Salarsen (Grave)";"Fulgudog"
"Muplodocus (Hisui)";"Blancoton";"Muplodocus (Hisui)"
"Charmilly (Lait Salé Baie en Sucre)";"Ursaking";"Charmilly (Lait Salé Baie en Sucre)"
"Monthracite";"Hastacuda";"Monthracite"
"Electhor (Galar)";"Tutétékri";"Tutétékri"
"Torgamord";"Shifours (Mille Poings)";"Torgamord"
"Séracrawl (Hisui)";"Blancoton";"Séracrawl (Hisui)"
"Archéduc (Hisui)";"Hydragla";"Archéduc (Hisui)"
"Nigosier";"Tutétékri";"Nigosier"
"Darumacho (Galar)";"Séracrawl (Hisui)";"Séracrawl (Hisui)"
"Galopa (Galar)";"Berserkatt";"Berserkatt"
"Duralugon";"Blizzeval";"Blizzeval"
"Galopa (Galar)";"Blizzeval";"Blizzeval"
"Gueriaigle (Hisui)";"Tutétékri";"Gueriaigle (Hisui)"
"Electrode (Hisui)";"Gorythmic";"Electrode (Hisui)"
"Nigosier";"Palarticho";"Nigosier"
"Gueriaigle (Hisui)";"Lanssorien";"Gueriaigle (Hisui)"
"Electrode (Hisui)";"Fulgudog";"Fulgudog"
"Pyrobut";"Regidrago";"Regidrago"
"Pyrobut";"Corayôme";"Corayôme"
"Smogogo (Galar)";"Regidrago";"Regidrago"
"Electrode (Hisui)";"Corayôme";"Corayôme"
"Hexadron";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Electhor (Galar)";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Pomdrapi";"Pachyradjah";"Pomdrapi"
"Hydragon";"Ursaking";"Ursaking"
"Gueriaigle (Hisui)";"Nigosier";"Gueriaigle (Hisui)"
"Clamiral (Hisui)";"Berserkatt";"Clamiral (Hisui)"
"Gueriaigle (Hisui)";"Moumouflon";"Gueriaigle (Hisui)"
"Flagadoss (Galar)";"Corvaillus";"Corvaillus"
"Pachyradjah";"Shifours (Mille Poings)";"Pachyradjah"
"Polthégeist";"Morpeko";"Morpeko"
"Fulgudog";"Shifours (Mille Poings)";"Fulgudog"
"Typhlosion (Hisui)";"Tutétékri";"Typhlosion (Hisui)"
"Pachyradjah";"Spectreval";"Spectreval"
"Fulgudog";"Ursaking";"Ursaking"
"Salarsen (Grave)";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Flagadoss (Galar)";"Rongrigou";"Flagadoss (Galar)"
"Duralugon";"Spectreval";"Spectreval"
"Pyrobut";"Roublenard";"Pyrobut"
"Palarticho";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Zarude";"Spectreval";"Spectreval"
"Smogogo (Galar)";"Zoroark (Hisui)";"Zoroark (Hisui)"
"Fragilady (Hisui)";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Wattapik";"Sylveroy";"Sylveroy"
"Moumouflon";"Qwilpik";"Moumouflon"
"Limonde (Galar)";"Hydragla";"Hydragla"
"Sulfura (Galar)";"Salarsen (Grave)";"Sulfura (Galar)"
"Dratatin";"Scolocendre";"Scolocendre"
"Dunaconda";"Morpeko";"Dunaconda"
"Regidrago";"Sylveroy";"Regidrago"
"Hastacuda";"Hachécateur";"Hastacuda"
"Duralugon";"Cerbyllin";"Duralugon"
"Dunaconda";"Wattapik";"Dunaconda"
"Wimessir (Mâle)";"Blizzeval";"Blizzeval"
"Séracrawl (Hisui)";"Berserkatt";"Séracrawl (Hisui)"
"Artikodin (Galar)";"Duralugon";"Duralugon"
"Fulgudog";"Nigosier";"Fulgudog"
"Astronelle";"Beldeneige";"Beldeneige"
"Fragilady (Hisui)";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Gueriaigle (Hisui)";"Polthégeist";"Gueriaigle (Hisui)"
"Electhor (Galar)";"Fulgudog";"Fulgudog"
"Electhor (Galar)";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"M. Glaquette";"Lanssorien";"Lanssorien"
"Fulgudog";"Monthracite";"Monthracite"
"Corvaillus";"Berserkatt";"Corvaillus"
"Lézargus";"Scolocendre";"Scolocendre"
"Electrode (Hisui)";"Tutétékri";"Tutétékri"
"Tutétékri";"Zarude";"Zarude"
"Pyrobut";"Berserkatt";"Pyrobut"
"Corvaillus";"Hydragon";"Corvaillus"
"Pomdrapi";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Zoroark (Hisui)";"Astronelle";"Zoroark (Hisui)"
"Angoliath";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Moumouflon";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Electhor (Galar)";"Limonde (Galar)";"Electhor (Galar)"
"Astronelle";"Galvagla";"Galvagla"
"Typhlosion (Hisui)";"Beldeneige";"Beldeneige"
"Wattapik";"Hydragon";"Wattapik"
"Séracrawl (Hisui)";"Zacian (Héros Aguerri)";"Séracrawl (Hisui)"
"Typhlosion (Hisui)";"Spectreval";"Spectreval"
"Rongrigou";"Corayôme";"Corayôme"
"Scolocendre";"Hexadron";"Scolocendre"
"Scolocendre";"Spectreval";"Spectreval"
"Roublenard";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Roublenard";"Ursaking";"Ursaking"
"Angoliath";"Berserkatt";"Berserkatt"
"Clamiral (Hisui)";"Ixon";"Clamiral (Hisui)"
"Sorcilence";"Galvagon";"Galvagon"
"Roublenard";"Hydragon";"Roublenard"
"Archéduc (Hisui)";"Fulgudog";"Fulgudog"
"Galopa (Galar)";"Regieleki";"Regieleki"
"Roigada (Galar)";"Corvaillus";"Corvaillus"
"Roigada (Galar)";"Ixon";"Ixon"
"Artikodin (Galar)";"Lanssorien";"Artikodin (Galar)"
"Artikodin (Galar)";"Nigosier";"Nigosier"
"Clamiral (Hisui)";"Astronelle";"Clamiral (Hisui)"
"Roublenard";"Nigosier";"Nigosier"
"Astronelle";"Hexadron";"Hexadron"
"Bekaglaçon (Tête de Gel)";"Blizzeval";"Blizzeval"
"Ethernatos";"Shifours (Mille Poings)";"Ethernatos"
"Sulfura (Galar)";"Pachyradjah";"Sulfura (Galar)"
"Shifours (Mille Poings)";"Qwilpik";"Qwilpik"
"Flagadoss (Galar)";"Shifours (Mille Poings)";"Flagadoss (Galar)"
"Zoroark (Hisui)";"Séracrawl (Hisui)";"Zoroark (Hisui)"
"Limonde (Galar)";"Pachyradjah";"Pachyradjah"
"Flagadoss (Galar)";"Spectreval";"Spectreval"
"Astronelle";"Hastacuda";"Hastacuda"
"Roublenard";"Scolocendre";"Scolocendre"
"Blancoton";"Regieleki";"Regieleki"
"Roigada (Galar)";"Scolocendre";"Scolocendre"
"Blancoton";"Qwilpik";"Blancoton"
"Electhor (Galar)";"Hastacuda";"Hastacuda"
"Angoliath";"Qwilpik";"Qwilpik"
"Bekaglaçon (Tête de Gel)";"Duralugon";"Bekaglaçon (Tête de Gel)"
"Corayôme";"Spectreval";"Spectreval"
"Salarsen (Grave)";"Qwilpik";"Qwilpik"
"Zamazenta (Héros Aguerri)";"Amovénus (Totémique)";"Zamazenta (Héros Aguerri)"
"Artikodin (Galar)";"Fragilady (Hisui)";"Artikodin (Galar)"
"Berserkatt";"Sylveroy";"Sylveroy"
"Beldeneige";"Duralugon";"Beldeneige"
"Bekaglaçon (Tête de Gel)";"Shifours (Mille Poings)";"Bekaglaçon (Tête de Gel)"
"Corvaillus";"Moumouflon";"Corvaillus"
"Artikodin (Galar)";"Farfurex";"Farfurex"
"Séracrawl (Hisui)";"Corvaillus";"Corvaillus"
"Dratatin";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Shifours (Mille Poings)";"Hachécateur";"Hachécateur"
"Morpeko";"Shifours (Mille Poings)";"Morpeko"
"Moumouflon";"Hydragon";"Moumouflon"
"Krakos";"Qwilpik";"Krakos"
"Salarsen (Grave)";"Ixon";"Ixon"
"Artikodin (Galar)";"Roublenard";"Roublenard"
"Sulfura (Galar)";"Astronelle";"Sulfura (Galar)"
"Smogogo (Galar)";"Regieleki";"Regieleki"
"Zarude";"Sylveroy";"Zarude"
"Fragilady (Hisui)";"Gueriaigle (Hisui)";"Gueriaigle (Hisui)"
"Lézargus";"Ethernatos";"Ethernatos"
"Lanssorien";"Zarude";"Zarude"
"Salarsen (Grave)";"Hachécateur";"Hachécateur"
"Regidrago";"Amovénus (Totémique)";"Regidrago"
"Typhlosion (Hisui)";"Lanssorien";"Typhlosion (Hisui)"
"Gorythmic";"Qwilpik";"Gorythmic"
"Hexadron";"Hydragon";"Hexadron"
"Galvagla";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Pachyradjah";"Regieleki";"Regieleki"
"Zoroark (Hisui)";"Dolman";"Zoroark (Hisui)"
"Electhor (Galar)";"Hydragla";"Electhor (Galar)"
"Galvagon";"Lanssorien";"Galvagon"
"Nigosier";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Blancoton";"Duralugon";"Blancoton"
"Polthégeist";"Wimessir (Mâle)";"Polthégeist"
"Corvaillus";"Hexadron";"Corvaillus"
"Lézargus";"Angoliath";"Lézargus"
"Roigada (Galar)";"Qwilpik";"Roigada (Galar)"
"Clamiral (Hisui)";"Corvaillus";"Corvaillus"
"Moumouflon";"Farfurex";"Moumouflon"
"Zarude";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Salarsen (Grave)";"Lanssorien";"Lanssorien"
"Lézargus";"Sylveroy";"Lézargus"
"Moumouflon";"Fulgudog";"Moumouflon"
"Electhor (Galar)";"Dratatin";"Electhor (Galar)"
"Palarticho";"Shifours (Mille Poings)";"Palarticho"
"Krakos";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Corvaillus";"Pachyradjah";"Corvaillus"
"Smogogo (Galar)";"Pyrobut";"Pyrobut"
"Sulfura (Galar)";"Séracrawl (Hisui)";"Sulfura (Galar)"
"Gorythmic";"Pomdrapi";"Gorythmic"
"Clamiral (Hisui)";"Sorcilence";"Clamiral (Hisui)"
"Krakos";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Archéduc (Hisui)";"Blizzeval";"Blizzeval"
"Fragilady (Hisui)";"Hydragon";"Hydragon"
"Rongrigou";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Fulgudog";"Hexadron";"Fulgudog"
"Sulfura (Galar)";"Palarticho";"Sulfura (Galar)"
"Hexadron";"Shifours (Mille Poings)";"Hexadron"
"Arcanin (Hisui)";"Gorythmic";"Arcanin (Hisui)"
"Séracrawl (Hisui)";"Torgamord";"Séracrawl (Hisui)"
"Lézargus";"Hydragon";"Lézargus"
"Bekaglaçon (Tête de Gel)";"Pachyradjah";"Bekaglaçon (Tête de Gel)"
"Corvaillus";"Hachécateur";"Corvaillus"
"Muplodocus (Hisui)";"Roublenard";"Muplodocus (Hisui)"
"Bekaglaçon (Tête de Gel)";"Galvagla";"Galvagla"
"Berserkatt";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Electrode (Hisui)";"Ixon";"Ixon"
"Electhor (Galar)";"Corayôme";"Corayôme"
"Paragruel (Femelle)";"Farfurex";"Paragruel (Femelle)"
"Electhor (Galar)";"Hydragon";"Hydragon"
"Zoroark (Hisui)";"Pachyradjah";"Zoroark (Hisui)"
"Séracrawl (Hisui)";"Moumouflon";"Moumouflon"
"Fragilady (Hisui)";"Dunaconda";"Dunaconda"
"Muplodocus (Hisui)";"Salarsen (Grave)";"Muplodocus (Hisui)"
"Clamiral (Hisui)";"Palarticho";"Clamiral (Hisui)"
"Smogogo (Galar)";"Corvaillus";"Corvaillus"
"Galvagon";"Ethernatos";"Ethernatos"
"Sulfura (Galar)";"Krakos";"Sulfura (Galar)"
"Pachyradjah";"Blizzeval";"Blizzeval"
"Zacian (Héros Aguerri)";"Hachécateur";"Zacian (Héros Aguerri)"
"Regieleki";"Regidrago";"Regidrago"
"Wimessir (Mâle)";"Hachécateur";"Hachécateur"
"Typhlosion (Hisui)";"Clamiral (Hisui)";"Clamiral (Hisui)"
"Sulfura (Galar)";"Roigada (Galar)";"Sulfura (Galar)"
"Archéduc (Hisui)";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Electrode (Hisui)";"Berserkatt";"Electrode (Hisui)"
"Corvaillus";"Palarticho";"Corvaillus"
"Galopa (Galar)";"Séracrawl (Hisui)";"Séracrawl (Hisui)"
"Flagadoss (Galar)";"Berserkatt";"Flagadoss (Galar)"
"Artikodin (Galar)";"Hydragon";"Artikodin (Galar)"
"Sulfura (Galar)";"Regidrago";"Sulfura (Galar)"
"Duralugon";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Smogogo (Galar)";"Krakos";"Krakos"
"Charmilly (Lait Salé Baie en Sucre)";"Regieleki";"Charmilly (Lait Salé Baie en Sucre)"
"Wattapik";"Regieleki";"Regieleki"
"Flagadoss (Galar)";"Roublenard";"Flagadoss (Galar)"
"Dratatin";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Artikodin (Galar)";"Berserkatt";"Berserkatt"
"Roigada (Galar)";"Regieleki";"Regieleki"
"Roigada (Galar)";"Regidrago";"Regidrago"
"Sulfura (Galar)";"Berserkatt";"Sulfura (Galar)"
"Blancoton";"Sylveroy";"Blancoton"
"Monthracite";"Beldeneige";"Monthracite"
"Monthracite";"Salarsen (Grave)";"Monthracite"
"Sulfura (Galar)";"Darumacho (Galar)";"Sulfura (Galar)"
"Pyrobut";"Lézargus";"Lézargus"
"Bekaglaçon (Tête de Gel)";"Sylveroy";"Bekaglaçon (Tête de Gel)"
"Zacian (Héros Aguerri)";"Cerbyllin";"Zacian (Héros Aguerri)"
"Séracrawl (Hisui)";"Astronelle";"Séracrawl (Hisui)"
"Limonde (Galar)";"Beldeneige";"Beldeneige"
"Darumacho (Galar)";"Shifours (Mille Poings)";"Shifours (Mille Poings)"
"Astronelle";"Polthégeist";"Polthégeist"
"Roigada (Galar)";"Dolman";"Roigada (Galar)"
"Archéduc (Hisui)";"Cerbyllin";"Archéduc (Hisui)"
"Scolocendre";"Morpeko";"Scolocendre"
"Darumacho (Galar)";"M. Glaquette";"Darumacho (Galar)"
"Flagadoss (Galar)";"Astronelle";"Flagadoss (Galar)"
"Krakos";"Hydragon";"Krakos"
"Typhlosion (Hisui)";"Zoroark (Hisui)";"Zoroark (Hisui)"
"Sorcilence";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Duralugon";"Lanssorien";"Duralugon"
"Gorythmic";"Corayôme";"Corayôme"
"Blancoton";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Berserkatt";"Blizzeval";"Blizzeval"
"Roigada (Galar)";"Spectreval";"Spectreval"
"Darumacho (Galar)";"Farfurex";"Farfurex"
"Monthracite";"Galvagla";"Galvagla"
"Ixon";"Palarticho";"Ixon"
"Smogogo (Galar)";"Pachyradjah";"Pachyradjah"
"Arcanin (Hisui)";"Zarude";"Arcanin (Hisui)"
"Palarticho";"Galvagon";"Galvagon"
"Berserkatt";"Tutétékri";"Tutétékri"
"Arcanin (Hisui)";"Zoroark (Hisui)";"Zoroark (Hisui)"
"Electrode (Hisui)";"Cerbyllin";"Electrode (Hisui)"
"Nigosier";"Farfurex";"Nigosier"
"Dolman";"Regidrago";"Regidrago"
"Sorcilence";"Lanssorien";"Sorcilence"
"Pomdrapi";"Ethernatos";"Ethernatos"
"Clamiral (Hisui)";"Blizzeval";"Clamiral (Hisui)"
"Flagadoss (Galar)";"Blizzeval";"Blizzeval"
"Arcanin (Hisui)";"Hydragla";"Arcanin (Hisui)"
"Smogogo (Galar)";"Scolocendre";"Scolocendre"
"Wattapik";"Hydragla";"Wattapik"
"Archéduc (Hisui)";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Smogogo (Galar)";"Ursaking";"Ursaking"
"Electhor (Galar)";"Sulfura (Galar)";"Sulfura (Galar)"
"Smogogo (Galar)";"Lézargus";"Lézargus"
"Artikodin (Galar)";"Gueriaigle (Hisui)";"Gueriaigle (Hisui)"
"Galvagla";"Regieleki";"Galvagla"
"Dratatin";"Duralugon";"Duralugon"
"Lézargus";"Beldeneige";"Beldeneige"
"Shifours (Mille Poings)";"Sylveroy";"Sylveroy"
"Dolman";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Ixon";"Tutétékri";"Ixon"
"Clamiral (Hisui)";"Dolman";"Clamiral (Hisui)"
"Zamazenta (Héros Aguerri)";"Sylveroy";"Zamazenta (Héros Aguerri)"
"Artikodin (Galar)";"Moumouflon";"Moumouflon"
"Roigada (Galar)";"Charmilly (Lait Salé Baie en Sucre)";"Charmilly (Lait Salé Baie en Sucre)"
"Flagadoss (Galar)";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Charmilly (Lait Salé Baie en Sucre)";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Astronelle";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Tutétékri";"Ethernatos";"Ethernatos"
"Electhor (Galar)";"Lanssorien";"Lanssorien"
"Angoliath";"M. Glaquette";"Angoliath"
"Arcanin (Hisui)";"Salarsen (Grave)";"Arcanin (Hisui)"
"Flagadoss (Galar)";"Wattapik";"Flagadoss (Galar)"
"Typhlosion (Hisui)";"Fulgudog";"Fulgudog"
"Hastacuda";"Qwilpik";"Hastacuda"
"Corayôme";"Regidrago";"Regidrago"
"Blancoton";"Hachécateur";"Hachécateur"
"Arcanin (Hisui)";"Fragilady (Hisui)";"Arcanin (Hisui)"
"Astronelle";"Hachécateur";"Hachécateur"
"Palarticho";"Duralugon";"Palarticho"
"Morpeko";"Regidrago";"Regidrago"
"Séracrawl (Hisui)";"Lézargus";"Séracrawl (Hisui)"
"Astronelle";"Moumouflon";"Moumouflon"
"Séracrawl (Hisui)";"Morpeko";"Séracrawl (Hisui)"
"Sulfura (Galar)";"Ixon";"Sulfura (Galar)"
"Hexadron";"Farfurex";"Hexadron"
"Fragilady (Hisui)";"Cerbyllin";"Fragilady (Hisui)"
"Limonde (Galar)";"Palarticho";"Palarticho"
"Roigada (Galar)";"Krakos";"Roigada (Galar)"
"Darumacho (Galar)";"Palarticho";"Palarticho"
"Wattapik";"Amovénus (Totémique)";"Amovénus (Totémique)"
"Ixon";"Zacian (Héros Aguerri)";"Zacian (Héros Aguerri)"
"Blancoton";"Pomdrapi";"Pomdrapi"
"Tutétékri";"Blizzeval";"Blizzeval"
"Electhor (Galar)";"M. Glaquette";"Electhor (Galar)"
"Nigosier";"Beldeneige";"Beldeneige"
"Sylveroy";"Hachécateur";"Sylveroy"
"Charmilly (Lait Salé Baie en Sucre)";"Regidrago";"Regidrago"
"Rongrigou";"Wattapik";"Wattapik"
"Fragilady (Hisui)";"Bekaglaçon (Tête de Gel)";"Bekaglaçon (Tête de Gel)"
"Typhlosion (Hisui)";"Sylveroy";"Typhlosion (Hisui)"
"Galvagon";"Ursaking";"Ursaking"
"Rongrigou";"Ursaking";"Ursaking"
"Scolocendre";"Bekaglaçon (Tête de Gel)";"Scolocendre"
"Monthracite";"Nigosier";"Nigosier"
"Krakos";"Palarticho";"Krakos"
"Moumouflon";"Duralugon";"Moumouflon"
"Krakos";"Polthégeist";"Krakos"
"Lézargus";"Galvagon";"Lézargus"
"Astronelle";"Sylveroy";"Sylveroy"
"Limonde (Galar)";"Morpeko";"Morpeko"
"Palarticho";"Spectreval";"Spectreval"
"Roublenard";"Blizzeval";"Blizzeval"
"Flagadoss (Galar)";"Sorcilence";"Flagadoss (Galar)"
"Electhor (Galar)";"Krakos";"Krakos"
"Roublenard";"Zamazenta (Héros Aguerri)";"Zamazenta (Héros Aguerri)"
"Moumouflon";"Shifours (Mille Poings)";"Moumouflon"
"Pomdrapi";"Sylveroy";"Pomdrapi"
"Scolocendre";"Pachyradjah";"Scolocendre"
"Angoliath";"Paragruel (Femelle)";"Paragruel (Femelle)"
"Typhlosion (Hisui)";"Moumouflon";"Moumouflon"
"Ixon";"Hydragla";"Ixon"
"Astronelle";"Ethernatos";"Ethernatos"
"Rongrigou";"Dratatin";"Dratatin"
"Lézargus";"Farfurex";"Farfurex"
"Pyrobut";"Lanssorien";"Pyrobut"
"Berserkatt";"Lanssorien";"Berserkatt"
"Fragilady (Hisui)";"Dratatin";"Dratatin"
"Moumouflon";"Regidrago";"Regidrago"
"M. Glaquette";"Qwilpik";"Qwilpik"
"Sulfura (Galar)";"Limonde (Galar)";"Sulfura (Galar)"
"Astronelle";"Zarude";"Zarude"
"Torgamord";"Blizzeval";"Blizzeval"
"Clamiral (Hisui)";"Ursaking";"Clamiral (Hisui)"
"Galopa (Galar)";"Hastacuda";"Hastacuda"
"Artikodin (Galar)";"Torgamord";"Torgamord"
"Astronelle";"Cerbyllin";"Astronelle"
"Darumacho (Galar)";"Dratatin";"Dratatin"
"Lézargus";"Monthracite";"Monthracite"
"Moumouflon";"Ursaking";"Ursaking"
"Scolocendre";"Corayôme";"Scolocendre"
"Krakos";"Ursaking";"Ursaking"
"Galopa (Galar)";"Zarude";"Zarude"
"Archéduc (Hisui)";"Blancoton";"Archéduc (Hisui)"
"Zoroark (Hisui)";"Hachécateur";"Zoroark (Hisui)"
"Smogogo (Galar)";"Gueriaigle (Hisui)";"Gueriaigle (Hisui)"
"Zoroark (Hisui)";"Corayôme";"Zoroark (Hisui)"
"Limonde (Galar)";"Dolman";"Limonde (Galar)"
"Torgamord";"M. Glaquette";"Torgamord"
"Lézargus";"M. Glaquette";"Lézargus"
"Hastacuda";"Hexadron";"Hastacuda"
"Galvagon";"Hachécateur";"Hachécateur"
"Sorcilence";"Angoliath";"Sorcilence"
"Astronelle";"Roublenard";"Roublenard"
"Arcanin (Hisui)";"Hydragon";"Arcanin (Hisui)"
