"P1";"P2";"Vainqueur"
"Sorbouboul";"Frison";"Frison"
"Minotaupe";"Aéroptéryx";"Aéroptéryx"
"Crocorible";"Neitram";"Neitram"
"Crocorible";"Moyade (Mâle)";"Crocorible"
"Bargantua (Motif Rouge)";"Limonde";"Bargantua (Motif Rouge)"
"Darumacho";"Trioxhydre";"Trioxhydre"
"Hexagel";"Boréas (Totémique)";"Boréas (Totémique)"
"Darumacho";"Drakkarmin";"Darumacho"
"Minotaupe";"Symbios";"Minotaupe"
"Lançargot";"Limonde";"Lançargot"
"Rhinolove";"Trioxhydre";"Trioxhydre"
"Tutankafer";"Limonde";"Tutankafer"
"Mégapagos";"Mamanbo";"Mégapagos"
"Mastouffe";"Symbios";"Symbios"
"Symbios";"Limonde";"Symbios"
"Mygavolt";"Limaspeed";"Mygavolt"
"Flotoutan";"Viridium";"Viridium"
"Victini";"Polagriffe";"Victini"
"Flamoutan";"Mushana";"Mushana"
"Crapustule";"Reshiram";"Reshiram"
"Lançargot";"Gaulet";"Lançargot"
"Minotaupe";"Kyurem";"Minotaupe"
"Tutankafer";"Cobaltium";"Cobaltium"
"Gigalithe";"Judokrak";"Gigalithe"
"Zoroark";"Terrakium";"Zoroark"
"Déflaisan (Mâle)";"Cliticlic";"Cliticlic"
"Aéroptéryx";"Shaofouine";"Aéroptéryx"
"Victini";"Zekrom";"Zekrom"
"Rhinolove";"Hexagel";"Rhinolove"
"Flotoutan";"Meloetta (Chant)";"Flotoutan"
"Gaulet";"Mamanbo";"Mamanbo"
"Clamiral";"Zoroark";"Clamiral"
"Miasmax";"Hexagel";"Hexagel"
"Maracachi";"Meloetta (Chant)";"Maracachi"
"Mygavolt";"Trioxhydre";"Mygavolt"
"Crocorible";"Sorbouboul";"Crocorible"
"Golemastoc";"Reshiram";"Reshiram"
"Sorbouboul";"Cobaltium";"Cobaltium"
"Emolga";"Hexagel";"Emolga"
"Limonde";"Cobaltium";"Cobaltium"
"Noacier";"Lugulabre";"Lugulabre"
"Ohmassacre";"Lugulabre";"Lugulabre"
"Emolga";"Fulguris (Totémique)";"Emolga"
"Crocorible";"Cryptéro";"Cryptéro"
"Symbios";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Minotaupe";"Neitram";"Minotaupe"
"Baggaïd";"Ohmassacre";"Ohmassacre"
"Fragilady";"Lugulabre";"Lugulabre"
"Minotaupe";"Cobaltium";"Cobaltium"
"Symbios";"Sorbouboul";"Symbios"
"Hexagel";"Reshiram";"Reshiram"
"Gigalithe";"Zoroark";"Gigalithe"
"Moyade (Mâle)";"Drakkarmin";"Drakkarmin"
"Victini";"Mushana";"Mushana"
"Shaofouine";"Vaututrice";"Shaofouine"
"Miradar";"Pyrax";"Pyrax"
"Victini";"Cliticlic";"Victini"
"Judokrak";"Aéroptéryx";"Aéroptéryx"
"Karaclée";"Aflamanoir";"Karaclée"
"Cliticlic";"Meloetta (Chant)";"Cliticlic"
"Crapustule";"Golemastoc";"Golemastoc"
"Nanméouïe";"Brutapode";"Brutapode"
"Zéblitz";"Shaofouine";"Zéblitz"
"Déflaisan (Mâle)";"Scalproie";"Scalproie"
"Miradar";"Golemastoc";"Golemastoc"
"Terrakium";"Genesect (Normal)";"Terrakium"
"Léopardus";"Neitram";"Léopardus"
"Gaulet";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Nanméouïe";"Symbios";"Symbios"
"Drakkarmin";"Trioxhydre";"Trioxhydre"
"Polagriffe";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Mushana";"Pyrax";"Pyrax"
"Nanméouïe";"Sidérella";"Nanméouïe"
"Maracachi";"Baggaïd";"Baggaïd"
"Nanméouïe";"Kyurem";"Nanméouïe"
"Tutankafer";"Zoroark";"Zoroark"
"Gaulet";"Neitram";"Neitram"
"Miasmax";"Fermite";"Miasmax"
"Limonde";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Miasmax";"Meloetta (Chant)";"Miasmax"
"Gigalithe";"Vaututrice";"Gigalithe"
"Crabaraque";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Mastouffe";"Brutapode";"Brutapode"
"Farfaduvet";"Viridium";"Viridium"
"Sidérella";"Mygavolt";"Mygavolt"
"Victini";"Hexagel";"Victini"
"Mastouffe";"Feuiloutan";"Feuiloutan"
"Judokrak";"Ohmassacre";"Ohmassacre"
"Rhinolove";"Nanméouïe";"Rhinolove"
"Miasmax";"Genesect (Normal)";"Genesect (Normal)"
"Manternel";"Symbios";"Symbios"
"Nanméouïe";"Bétochef";"Nanméouïe"
"Bétochef";"Lakmécygne";"Lakmécygne"
"Maracachi";"Lakmécygne";"Maracachi"
"Frison";"Reshiram";"Reshiram"
"Maracachi";"Viridium";"Maracachi"
"Maracachi";"Terrakium";"Maracachi"
"Flamoutan";"Baggaïd";"Baggaïd"
"Majaspic";"Lakmécygne";"Majaspic"
"Lançargot";"Terrakium";"Terrakium"
"Mégapagos";"Moyade (Mâle)";"Mégapagos"
"Limonde";"Pyrax";"Pyrax"
"Lançargot";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Zoroark";"Mygavolt";"Mygavolt"
"Cryptéro";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Crabaraque";"Fermite";"Crabaraque"
"Haydaim (Hiver)";"Kyurem";"Haydaim (Hiver)"
"Lakmécygne";"Limaspeed";"Lakmécygne"
"Karaclée";"Farfaduvet";"Karaclée"
"Flamoutan";"Neitram";"Neitram"
"Sidérella";"Reshiram";"Reshiram"
"Judokrak";"Lakmécygne";"Lakmécygne"
"Haydaim (Hiver)";"Boréas (Totémique)";"Haydaim (Hiver)"
"Sorbouboul";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Limonde";"Scalproie";"Scalproie"
"Judokrak";"Mégapagos";"Mégapagos"
"Miradar";"Crabaraque";"Crabaraque"
"Flamoutan";"Polagriffe";"Flamoutan"
"Maracachi";"Genesect (Normal)";"Maracachi"
"Darumacho";"Cobaltium";"Cobaltium"
"Victini";"Crapustule";"Victini"
"Mygavolt";"Keldeo (Décidé)";"Mygavolt"
"Rhinolove";"Kyurem";"Rhinolove"
"Gigalithe";"Cryptéro";"Gigalithe"
"Baggaïd";"Mégapagos";"Mégapagos"
"Noacier";"Ohmassacre";"Noacier"
"Crabaraque";"Miasmax";"Crabaraque"
"Bétochef";"Maracachi";"Maracachi"
"Karaclée";"Pashmilla";"Pashmilla"
"Cliticlic";"Aflamanoir";"Cliticlic"
"Symbios";"Viridium";"Viridium"
"Clamiral";"Crabaraque";"Clamiral"
"Noacier";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Moyade (Mâle)";"Shaofouine";"Shaofouine"
"Flotoutan";"Judokrak";"Judokrak"
"Nanméouïe";"Fermite";"Nanméouïe"
"Bargantua (Motif Rouge)";"Zekrom";"Zekrom"
"Nanméouïe";"Lugulabre";"Lugulabre"
"Trioxhydre";"Genesect (Normal)";"Trioxhydre"
"Nanméouïe";"Lakmécygne";"Lakmécygne"
"Feuiloutan";"Bargantua (Motif Rouge)";"Bargantua (Motif Rouge)"
"Mygavolt";"Gueriaigle";"Mygavolt"
"Sidérella";"Vaututrice";"Vaututrice"
"Bétochef";"Zoroark";"Zoroark"
"Flamoutan";"Emolga";"Emolga"
"Crabaraque";"Tutankafer";"Tutankafer"
"Victini";"Symbios";"Victini"
"Crocorible";"Zoroark";"Zoroark"
"Déflaisan (Mâle)";"Zoroark";"Zoroark"
"Neitram";"Shaofouine";"Shaofouine"
"Léopardus";"Reshiram";"Léopardus"
"Léopardus";"Déflaisan (Mâle)";"Léopardus"
"Ohmassacre";"Golemastoc";"Golemastoc"
"Crapustule";"Trioxhydre";"Trioxhydre"
"Flotoutan";"Lançargot";"Lançargot"
"Karaclée";"Golemastoc";"Golemastoc"
"Léopardus";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Zoroark";"Limonde";"Zoroark"
"Miasmax";"Vaututrice";"Vaututrice"
"Majaspic";"Pyrax";"Majaspic"
"Sorbouboul";"Vaututrice";"Vaututrice"
"Darumacho";"Ohmassacre";"Ohmassacre"
"Cryptéro";"Lugulabre";"Lugulabre"
"Victini";"Démétéros (Totémique)";"Victini"
"Mamanbo";"Ohmassacre";"Mamanbo"
"Mastouffe";"Lançargot";"Mastouffe"
"Mamanbo";"Vaututrice";"Vaututrice"
"Ohmassacre";"Scalproie";"Scalproie"
"Flotoutan";"Cryptéro";"Cryptéro"
"Golemastoc";"Terrakium";"Golemastoc"
"Manternel";"Reshiram";"Reshiram"
"Baggaïd";"Frison";"Baggaïd"
"Pashmilla";"Vaututrice";"Pashmilla"
"Clamiral";"Limonde";"Clamiral"
"Roitiflam";"Nanméouïe";"Roitiflam"
"Clamiral";"Viridium";"Clamiral"
"Farfaduvet";"Aéroptéryx";"Aéroptéryx"
"Feuiloutan";"Fragilady";"Fragilady"
"Feuiloutan";"Sorbouboul";"Feuiloutan"
"Moyade (Mâle)";"Genesect (Normal)";"Genesect (Normal)"
"Fragilady";"Darumacho";"Fragilady"
"Nanméouïe";"Genesect (Normal)";"Genesect (Normal)"
"Flotoutan";"Shaofouine";"Shaofouine"
"Clamiral";"Lakmécygne";"Clamiral"
"Mygavolt";"Shaofouine";"Mygavolt"
"Karaclée";"Scalproie";"Scalproie"
"Hexagel";"Trioxhydre";"Trioxhydre"
"Ohmassacre";"Trioxhydre";"Trioxhydre"
"Nanméouïe";"Vaututrice";"Vaututrice"
"Lakmécygne";"Noacier";"Noacier"
"Léopardus";"Viridium";"Léopardus"
"Crapustule";"Shaofouine";"Shaofouine"
"Moyade (Mâle)";"Pyrax";"Pyrax"
"Flotoutan";"Maracachi";"Maracachi"
"Gaulet";"Limonde";"Limonde"
"Frison";"Aflamanoir";"Aflamanoir"
"Victini";"Baggaïd";"Victini"
"Moyade (Mâle)";"Neitram";"Neitram"
"Crapustule";"Hexagel";"Hexagel"
"Léopardus";"Genesect (Normal)";"Léopardus"
"Judokrak";"Sidérella";"Judokrak"
"Judokrak";"Cryptéro";"Cryptéro"
"Pashmilla";"Limonde";"Pashmilla"
"Gigalithe";"Manternel";"Gigalithe"
"Clamiral";"Trioxhydre";"Clamiral"
"Cryptéro";"Lançargot";"Cryptéro"
"Nanméouïe";"Gueriaigle";"Gueriaigle"
"Gigalithe";"Zekrom";"Gigalithe"
"Zéblitz";"Haydaim (Hiver)";"Zéblitz"
"Karaclée";"Lugulabre";"Lugulabre"
"Miradar";"Nanméouïe";"Miradar"
"Farfaduvet";"Cliticlic";"Cliticlic"
"Sidérella";"Cobaltium";"Cobaltium"
"Léopardus";"Brutapode";"Brutapode"
"Roitiflam";"Shaofouine";"Shaofouine"
"Mushana";"Déflaisan (Mâle)";"Mushana"
"Sorbouboul";"Genesect (Normal)";"Genesect (Normal)"
"Manternel";"Terrakium";"Manternel"
"Rhinolove";"Farfaduvet";"Rhinolove"
"Shaofouine";"Terrakium";"Shaofouine"
"Bétochef";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Lugulabre";"Zekrom";"Lugulabre"
"Cliticlic";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Golemastoc";"Pyrax";"Pyrax"
"Pyrax";"Genesect (Normal)";"Pyrax"
"Shaofouine";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Mastouffe";"Kyurem";"Mastouffe"
"Manternel";"Sidérella";"Manternel"
"Fulguris (Totémique)";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Mushana";"Scalproie";"Scalproie"
"Léopardus";"Fulguris (Totémique)";"Léopardus"
"Gaulet";"Shaofouine";"Shaofouine"
"Miradar";"Gaulet";"Gaulet"
"Lakmécygne";"Terrakium";"Lakmécygne"
"Cryptéro";"Ohmassacre";"Cryptéro"
"Bargantua (Motif Rouge)";"Sorbouboul";"Bargantua (Motif Rouge)"
"Tutankafer";"Drakkarmin";"Tutankafer"
"Drakkarmin";"Kyurem";"Kyurem"
"Sorbouboul";"Scalproie";"Scalproie"
"Gigalithe";"Farfaduvet";"Gigalithe"
"Gaulet";"Boréas (Totémique)";"Boréas (Totémique)"
"Shaofouine";"Fulguris (Totémique)";"Shaofouine"
"Sidérella";"Moyade (Mâle)";"Moyade (Mâle)"
"Roitiflam";"Mamanbo";"Mamanbo"
"Farfaduvet";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Zoroark";"Meloetta (Chant)";"Zoroark"
"Gaulet";"Golemastoc";"Golemastoc"
"Victini";"Emolga";"Emolga"
"Majaspic";"Aéroptéryx";"Majaspic"
"Drakkarmin";"Zekrom";"Zekrom"
"Lançargot";"Cobaltium";"Cobaltium"
"Pashmilla";"Viridium";"Pashmilla"
"Flamoutan";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Moyade (Mâle)";"Cliticlic";"Cliticlic"
"Symbios";"Drakkarmin";"Symbios"
"Crabaraque";"Symbios";"Symbios"
"Léopardus";"Flamoutan";"Léopardus"
"Majaspic";"Lugulabre";"Majaspic"
"Sidérella";"Golemastoc";"Golemastoc"
"Tranchodon";"Démétéros (Totémique)";"Tranchodon"
"Manternel";"Gaulet";"Manternel"
"Mastouffe";"Boréas (Totémique)";"Mastouffe"
"Emolga";"Limaspeed";"Emolga"
"Baggaïd";"Genesect (Normal)";"Genesect (Normal)"
"Lançargot";"Scalproie";"Scalproie"
"Flotoutan";"Fragilady";"Fragilady"
"Flotoutan";"Tutankafer";"Tutankafer"
"Roitiflam";"Ohmassacre";"Roitiflam"
"Lançargot";"Moyade (Mâle)";"Lançargot"
"Maracachi";"Frison";"Maracachi"
"Baggaïd";"Viridium";"Viridium"
"Golemastoc";"Vaututrice";"Vaututrice"
"Darumacho";"Zoroark";"Zoroark"
"Crocorible";"Trioxhydre";"Trioxhydre"
"Clamiral";"Mygavolt";"Mygavolt"
"Zéblitz";"Cliticlic";"Zéblitz"
"Baggaïd";"Mygavolt";"Mygavolt"
"Nanméouïe";"Meloetta (Chant)";"Nanméouïe"
"Mygavolt";"Limonde";"Mygavolt"
"Fragilady";"Zekrom";"Zekrom"
"Moyade (Mâle)";"Polagriffe";"Polagriffe"
"Roitiflam";"Viridium";"Viridium"
"Farfaduvet";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Zoroark";"Gaulet";"Zoroark"
"Pashmilla";"Fermite";"Pashmilla"
"Minotaupe";"Maracachi";"Maracachi"
"Victini";"Zoroark";"Victini"
"Cliticlic";"Lugulabre";"Lugulabre"
"Zéblitz";"Darumacho";"Zéblitz"
"Bargantua (Motif Rouge)";"Reshiram";"Reshiram"
"Baggaïd";"Noacier";"Noacier"
"Gueriaigle";"Keldeo (Décidé)";"Gueriaigle"
"Farfaduvet";"Fermite";"Farfaduvet"
"Fragilady";"Vaututrice";"Vaututrice"
"Baggaïd";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Scalproie";"Frison";"Scalproie"
"Flotoutan";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Noacier";"Meloetta (Chant)";"Noacier"
"Maracachi";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Mushana";"Terrakium";"Terrakium"
"Roitiflam";"Flotoutan";"Roitiflam"
"Hexagel";"Gueriaigle";"Gueriaigle"
"Bargantua (Motif Rouge)";"Maracachi";"Maracachi"
"Léopardus";"Lugulabre";"Lugulabre"
"Rhinolove";"Lugulabre";"Lugulabre"
"Miasmax";"Gaulet";"Gaulet"
"Cliticlic";"Neitram";"Cliticlic"
"Gaulet";"Cliticlic";"Cliticlic"
"Victini";"Crocorible";"Victini"
"Clamiral";"Démétéros (Totémique)";"Clamiral"
"Fermite";"Viridium";"Viridium"
"Zoroark";"Boréas (Totémique)";"Zoroark"
"Tranchodon";"Scalproie";"Tranchodon"
"Crabaraque";"Gueriaigle";"Gueriaigle"
"Nanméouïe";"Crabaraque";"Crabaraque"
"Bargantua (Motif Rouge)";"Terrakium";"Terrakium"
"Mégapagos";"Golemastoc";"Golemastoc"
"Zoroark";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Limaspeed";"Shaofouine";"Shaofouine"
"Emolga";"Polagriffe";"Emolga"
"Victini";"Neitram";"Victini"
"Mygavolt";"Cobaltium";"Mygavolt"
"Shaofouine";"Pyrax";"Shaofouine"
"Flamoutan";"Pyrax";"Pyrax"
"Miasmax";"Golemastoc";"Golemastoc"
"Farfaduvet";"Maracachi";"Maracachi"
"Clamiral";"Tranchodon";"Clamiral"
"Symbios";"Limaspeed";"Symbios"
"Mamanbo";"Hexagel";"Mamanbo"
"Miasmax";"Aflamanoir";"Aflamanoir"
"Brutapode";"Farfaduvet";"Brutapode"
"Feuiloutan";"Crabaraque";"Feuiloutan"
"Crocorible";"Vaututrice";"Crocorible"
"Majaspic";"Sidérella";"Majaspic"
"Victini";"Bétochef";"Victini"
"Brutapode";"Limaspeed";"Brutapode"
"Judokrak";"Zekrom";"Zekrom"
"Maracachi";"Lugulabre";"Lugulabre"
"Zéblitz";"Lançargot";"Zéblitz"
"Manternel";"Crocorible";"Manternel"
"Mastouffe";"Viridium";"Viridium"
"Flotoutan";"Mégapagos";"Mégapagos"
"Nanméouïe";"Cryptéro";"Cryptéro"
"Rhinolove";"Tranchodon";"Tranchodon"
"Mamanbo";"Pyrax";"Pyrax"
"Brutapode";"Sidérella";"Brutapode"
"Déflaisan (Mâle)";"Hexagel";"Hexagel"
"Miradar";"Bargantua (Motif Rouge)";"Bargantua (Motif Rouge)"
"Gueriaigle";"Kyurem";"Gueriaigle"
"Brutapode";"Polagriffe";"Brutapode"
"Lakmécygne";"Boréas (Totémique)";"Lakmécygne"
"Brutapode";"Lakmécygne";"Brutapode"
"Feuiloutan";"Minotaupe";"Feuiloutan"
"Moyade (Mâle)";"Vaututrice";"Vaututrice"
"Roitiflam";"Feuiloutan";"Feuiloutan"
"Farfaduvet";"Polagriffe";"Polagriffe"
"Cryptéro";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Mygavolt";"Vaututrice";"Mygavolt"
"Ohmassacre";"Pyrax";"Pyrax"
"Crabaraque";"Scalproie";"Crabaraque"
"Tutankafer";"Lakmécygne";"Lakmécygne"
"Gigalithe";"Emolga";"Gigalithe"
"Manternel";"Cobaltium";"Cobaltium"
"Manternel";"Zoroark";"Manternel"
"Mygavolt";"Démétéros (Totémique)";"Mygavolt"
"Fragilady";"Neitram";"Fragilady"
"Feuiloutan";"Polagriffe";"Polagriffe"
"Crocorible";"Terrakium";"Terrakium"
"Zéblitz";"Zekrom";"Zéblitz"
"Drakkarmin";"Vaututrice";"Vaututrice"
"Déflaisan (Mâle)";"Bargantua (Motif Rouge)";"Déflaisan (Mâle)"
"Crapustule";"Vaututrice";"Vaututrice"
"Judokrak";"Emolga";"Emolga"
"Manternel";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Keldeo (Décidé)";"Genesect (Normal)";"Keldeo (Décidé)"
"Clamiral";"Emolga";"Clamiral"
"Aéroptéryx";"Limaspeed";"Aéroptéryx"
"Déflaisan (Mâle)";"Trioxhydre";"Trioxhydre"
"Mégapagos";"Boréas (Totémique)";"Mégapagos"
"Neitram";"Pyrax";"Pyrax"
"Neitram";"Hexagel";"Neitram"
"Zoroark";"Hexagel";"Zoroark"
"Clamiral";"Polagriffe";"Clamiral"
"Frison";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Flotoutan";"Bargantua (Motif Rouge)";"Bargantua (Motif Rouge)"
"Crabaraque";"Genesect (Normal)";"Genesect (Normal)"
"Polagriffe";"Aflamanoir";"Polagriffe"
"Drakkarmin";"Pyrax";"Pyrax"
"Tutankafer";"Kyurem";"Tutankafer"
"Léopardus";"Boréas (Totémique)";"Léopardus"
"Tutankafer";"Zekrom";"Zekrom"
"Gigalithe";"Limaspeed";"Gigalithe"
"Darumacho";"Crabaraque";"Crabaraque"
"Crapustule";"Fermite";"Crapustule"
"Tutankafer";"Boréas (Totémique)";"Tutankafer"
"Fragilady";"Aflamanoir";"Fragilady"
"Baggaïd";"Sidérella";"Baggaïd"
"Miasmax";"Frison";"Frison"
"Farfaduvet";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Polagriffe";"Shaofouine";"Shaofouine"
"Neitram";"Gueriaigle";"Gueriaigle"
"Mastouffe";"Mygavolt";"Mygavolt"
"Nanméouïe";"Ohmassacre";"Ohmassacre"
"Mushana";"Baggaïd";"Mushana"
"Bétochef";"Lançargot";"Bétochef"
"Golemastoc";"Fermite";"Golemastoc"
"Crocorible";"Aéroptéryx";"Aéroptéryx"
"Gaulet";"Scalproie";"Scalproie"
"Feuiloutan";"Reshiram";"Reshiram"
"Lançargot";"Shaofouine";"Shaofouine"
"Drakkarmin";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Moyade (Mâle)";"Limaspeed";"Limaspeed"
"Victini";"Mamanbo";"Mamanbo"
"Crocorible";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Ohmassacre";"Aflamanoir";"Ohmassacre"
"Haydaim (Hiver)";"Trioxhydre";"Haydaim (Hiver)"
"Bétochef";"Cryptéro";"Cryptéro"
"Limaspeed";"Meloetta (Chant)";"Limaspeed"
"Mushana";"Golemastoc";"Golemastoc"
"Zoroark";"Aflamanoir";"Zoroark"
"Crabaraque";"Lançargot";"Crabaraque"
"Minotaupe";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Crabaraque";"Meloetta (Chant)";"Crabaraque"
"Farfaduvet";"Mygavolt";"Mygavolt"
"Emolga";"Cliticlic";"Emolga"
"Crapustule";"Noacier";"Noacier"
"Feuiloutan";"Miasmax";"Feuiloutan"
"Déflaisan (Mâle)";"Limonde";"Déflaisan (Mâle)"
"Déflaisan (Mâle)";"Lakmécygne";"Déflaisan (Mâle)"
"Darumacho";"Shaofouine";"Shaofouine"
"Clamiral";"Mamanbo";"Clamiral"
"Cryptéro";"Neitram";"Cryptéro"
"Polagriffe";"Hexagel";"Hexagel"
"Gigalithe";"Crabaraque";"Gigalithe"
"Crapustule";"Maracachi";"Maracachi"
"Miradar";"Tutankafer";"Tutankafer"
"Sidérella";"Sorbouboul";"Sorbouboul"
"Fragilady";"Polagriffe";"Fragilady"
"Majaspic";"Gueriaigle";"Gueriaigle"
"Noacier";"Fermite";"Noacier"
"Feuiloutan";"Vaututrice";"Vaututrice"
"Zéblitz";"Viridium";"Zéblitz"
"Emolga";"Frison";"Emolga"
"Vaututrice";"Meloetta (Chant)";"Vaututrice"
"Meloetta (Chant)";"Genesect (Normal)";"Genesect (Normal)"
"Crocorible";"Miasmax";"Crocorible"
"Moyade (Mâle)";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Minotaupe";"Frison";"Minotaupe"
"Baggaïd";"Scalproie";"Scalproie"
"Trioxhydre";"Boréas (Totémique)";"Trioxhydre"
"Boréas (Totémique)";"Meloetta (Chant)";"Boréas (Totémique)"
"Mygavolt";"Cliticlic";"Mygavolt"
"Roitiflam";"Déflaisan (Mâle)";"Déflaisan (Mâle)"
"Symbios";"Ohmassacre";"Symbios"
"Pashmilla";"Reshiram";"Reshiram"
"Fragilady";"Limaspeed";"Limaspeed"
"Miradar";"Mygavolt";"Mygavolt"
"Roitiflam";"Noacier";"Noacier"
"Judokrak";"Pashmilla";"Pashmilla"
"Farfaduvet";"Bargantua (Motif Rouge)";"Bargantua (Motif Rouge)"
"Crapustule";"Frison";"Frison"
"Sorbouboul";"Neitram";"Neitram"
"Baggaïd";"Aéroptéryx";"Aéroptéryx"
"Victini";"Haydaim (Hiver)";"Haydaim (Hiver)"
"Lakmécygne";"Zekrom";"Zekrom"
"Victini";"Shaofouine";"Shaofouine"
"Mastouffe";"Gueriaigle";"Gueriaigle"
"Drakkarmin";"Gueriaigle";"Gueriaigle"
"Crabaraque";"Vaututrice";"Crabaraque"
"Bétochef";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Cobaltium";"Boréas (Totémique)";"Cobaltium"
"Feuiloutan";"Maracachi";"Maracachi"
"Zoroark";"Sorbouboul";"Zoroark"
"Flamoutan";"Gaulet";"Flamoutan"
"Mastouffe";"Nanméouïe";"Mastouffe"
"Majaspic";"Mamanbo";"Majaspic"
"Nanméouïe";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Flamoutan";"Sorbouboul";"Sorbouboul"
"Mastouffe";"Neitram";"Neitram"
"Tranchodon";"Drakkarmin";"Tranchodon"
"Zéblitz";"Neitram";"Zéblitz"
"Moyade (Mâle)";"Mamanbo";"Mamanbo"
"Zoroark";"Trioxhydre";"Trioxhydre"
"Déflaisan (Mâle)";"Polagriffe";"Déflaisan (Mâle)"
"Crabaraque";"Trioxhydre";"Trioxhydre"
"Roitiflam";"Vaututrice";"Vaututrice"
"Flamoutan";"Zéblitz";"Zéblitz"
"Victini";"Roitiflam";"Victini"
"Polagriffe";"Kyurem";"Kyurem"
"Feuiloutan";"Shaofouine";"Shaofouine"
"Maracachi";"Shaofouine";"Shaofouine"
"Tranchodon";"Aflamanoir";"Tranchodon"
"Miasmax";"Reshiram";"Reshiram"
"Rhinolove";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Lançargot";"Viridium";"Viridium"
"Shaofouine";"Frison";"Shaofouine"
"Darumacho";"Pyrax";"Pyrax"
"Reshiram";"Démétéros (Totémique)";"Reshiram"
"Pashmilla";"Shaofouine";"Pashmilla"
"Judokrak";"Manternel";"Manternel"
"Limaspeed";"Keldeo (Décidé)";"Keldeo (Décidé)"
"Crapustule";"Darumacho";"Darumacho"
"Zéblitz";"Tutankafer";"Zéblitz"
"Sorbouboul";"Aflamanoir";"Aflamanoir"
"Rhinolove";"Minotaupe";"Rhinolove"
"Karaclée";"Démétéros (Totémique)";"Démétéros (Totémique)"
"Manternel";"Trioxhydre";"Trioxhydre"
"Mamanbo";"Golemastoc";"Golemastoc"
"Miradar";"Genesect (Normal)";"Genesect (Normal)"
"Nanméouïe";"Mygavolt";"Mygavolt"
"Gigalithe";"Meloetta (Chant)";"Gigalithe"
"Victini";"Mygavolt";"Mygavolt"
"Tranchodon";"Fermite";"Tranchodon"
"Déflaisan (Mâle)";"Crapustule";"Déflaisan (Mâle)"
"Golemastoc";"Genesect (Normal)";"Genesect (Normal)"
"Clamiral";"Fermite";"Clamiral"
"Judokrak";"Golemastoc";"Golemastoc"
"Cryptéro";"Scalproie";"Cryptéro"
"Mygavolt";"Drakkarmin";"Mygavolt"
"Lançargot";"Fulguris (Totémique)";"Fulguris (Totémique)"
"Moyade (Mâle)";"Boréas (Totémique)";"Boréas (Totémique)"
"Pyrax";"Kyurem";"Pyrax"
"Flamoutan";"Lugulabre";"Lugulabre"
"Flotoutan";"Gaulet";"Gaulet"
"Mégapagos";"Drakkarmin";"Mégapagos"
"Brutapode";"Aéroptéryx";"Brutapode"
"Gueriaigle";"Boréas (Totémique)";"Gueriaigle"
"Cliticlic";"Limonde";"Cliticlic"
"Aflamanoir";"Kyurem";"Kyurem"
"Mushana";"Miasmax";"Mushana"
"Maracachi";"Boréas (Totémique)";"Maracachi"
"Zéblitz";"Crabaraque";"Zéblitz"
"Cliticlic";"Zekrom";"Zekrom"
"Tranchodon";"Pyrax";"Tranchodon"
"Tutankafer";"Aéroptéryx";"Aéroptéryx"
"Aéroptéryx";"Tranchodon";"Tranchodon"
"Scalproie";"Gueriaigle";"Gueriaigle"
"Roitiflam";"Gueriaigle";"Gueriaigle"
"Crocorible";"Boréas (Totémique)";"Boréas (Totémique)"
"Minotaupe";"Vaututrice";"Minotaupe"
"Manternel";"Cryptéro";"Cryptéro"
"Crabaraque";"Lakmécygne";"Crabaraque"
"Minotaupe";"Pashmilla";"Pashmilla"
"Miasmax";"Cliticlic";"Cliticlic"
"Sorbouboul";"Trioxhydre";"Trioxhydre"
"Démétéros (Totémique)";"Keldeo (Décidé)";"Keldeo (Décidé)"
