Numéro;Nom;Forme;Principale;Génération;Evolue;Sprite;Type.1;Type.2;PV;ATT;DEF;SATT;SDEF;VIT;Talent.1;Talent.2;Talent.3;Talent.caché;Talent.caché.2;Name;Poids;Taille;Taux.de.capture;Reproduction.1;Reproduction.2;Eclosion;Taux.mâles;Gain.exp;Espèce;EV;Sous.évolution;Violet;Team;Interdit;Pokemon
333;Tylton;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/333.png;Normal;Vol;45;40;60;40;75;50;Médic Nature;;;Ciel Gris;;Swablu;1.2;0.4;255;Aérien;Draconique;20;50;Erratique;Oiseaucoton;SDEF +1;;TRUE;FALSE;NA;Tylton
334;Altaria;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/334.png;Dragon;Vol;75;70;90;70;105;80;Médic Nature;;;Ciel Gris;;Altaria;20.6;1.1;45;Aérien;Draconique;20;50;Erratique;Virevolteur;SDEF +2;Tylton (Niveau 35);TRUE;FALSE;NA;Altaria
334;Altaria;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/altaria-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Altaria (Mega)
335;Mangriff;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/335.png;Normal;;73;115;60;60;60;90;Vaccin;;;Rage Poison;;Zangoose;40.3;1.3;90;Terrestre;;20;50;Erratique;Chat Furet;ATT +2;;TRUE;FALSE;NA;Mangriff
336;Séviper;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/336.png;Poison;;73;100;60;100;60;65;Mue;;;Infiltration;;Seviper;52.5;2.7;90;Terrestre;Draconique;20;50;Fluctuant;Serpacroc;ATT +1 / SATT +1;;TRUE;FALSE;NA;Séviper
337;Séléroc;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/lunatone.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Séléroc
338;Solaroc;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/solrock.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Solaroc
339;Barloche;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/339.png;Eau;Sol;50;48;43;46;41;60;Anticipation;Benêt;;Hydratation;;Barboach;1.9;0.4;190;Aquatique 2;;20;50;Moyennement rapide;Barbillon;PV +1;;TRUE;FALSE;NA;Barloche
340;Barbicha;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/340.png;Eau;Sol;110;78;73;76;71;60;Anticipation;Benêt;;Hydratation;;Whiscash;23.6;0.9;75;Aquatique 2;;20;50;Moyennement rapide;Barbillon;PV +2;Barloche (Niveau 30);TRUE;FALSE;NA;Barbicha
341;Ecrapince;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/341.png;Eau;;43;80;65;50;35;35;Coque Armure;Hyper Cutter;;Adaptabilité;;Corphish;11.5;0.6;205;Aquatique 1;Aquatique 3;15;50;Fluctuant;Brute;ATT +1;;TRUE;FALSE;NA;Ecrapince
342;Colhomard;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/342.png;Eau;Ténèbres;63;120;85;90;55;55;Coque Armure;Hyper Cutter;;Adaptabilité;;Crawdaunt;32.8;1.1;155;Aquatique 1;Aquatique 3;15;50;Fluctuant;Crapule;ATT +2;Ecrapince (Niveau 30);TRUE;FALSE;NA;Colhomard
343;Balbuto;;1;3;TRUE;https://img.pokemondb.net/sprites/home/normal/baltoy.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Balbuto
344;Kaorine;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/claydol.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kaorine
345;Lilia;;1;3;TRUE;https://img.pokemondb.net/sprites/home/normal/lileep.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Lilia
346;Vacilys;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/cradily.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Vacilys
347;Anorith;;1;3;TRUE;https://img.pokemondb.net/sprites/home/normal/anorith.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Anorith
348;Armaldo;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/armaldo.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Armaldo
349;Barpau;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/349.png;Eau;;20;15;20;10;55;80;Benêt;Glissade;;Adaptabilité;;Feebas;7.4;0.6;255;Aquatique 1;Draconique;20;50;Erratique;Poisson;VIT +1;;TRUE;FALSE;NA;Barpau
350;Milobellus;Mâle;0;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/350.png;Eau;;95;60;79;100;125;81;Battant;Ecaille Spéciale;;Joli Sourire;;Milotic;162;6.2;60;Aquatique 1;Draconique;20;50;Erratique;Tendre;SDEF +2;Barpau (Mâle, Bonheur>=170 ou Echange avec Bel'Ecaille);TRUE;FALSE;NA;Milobellus (Mâle)
350;Milobellus;Femelle;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/350-f.png;Eau;;95;60;79;100;125;81;Battant;Ecaille Spéciale;;Joli Sourire;;Milotic;162;6.2;60;Aquatique 1;Draconique;20;50;Erratique;Tendre;SDEF +2;Barpau (Femelle, Bonheur>=170 ou Echange avec Bel'Ecaille);TRUE;FALSE;NA;Milobellus (Femelle)
351;Morphéo;Normal;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/castform.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Morphéo (Normal)
351;Morphéo;Solaire;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/castform-sunny.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Morphéo (Solaire)
351;Morphéo;Eau de Pluie;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/castform-rainy.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Morphéo (Eau de Pluie)
351;Morphéo;Blizzard;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/castform-snowy.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Morphéo (Blizzard)
352;Kecleon;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/kecleon.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kecleon
353;Polichombr;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/353.png;Spectre;;44;75;35;63;33;45;Fouille;Insomnia;;Corps Maudit;;Shuppet;2.3;0.6;225;Amorphe;;25;50;Rapide;Poupée;ATT +1;;TRUE;FALSE;NA;Polichombr
354;Branette;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/354.png;Spectre;;64;115;65;83;63;65;Fouille;Insomnia;;Corps Maudit;;Banette;12.5;1.1;45;Amorphe;;25;50;Rapide;Marionnette;ATT +2;Polichombr (Niveau 37);TRUE;FALSE;NA;Branette
354;Branette;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/banette-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Branette (Mega)
355;Skelénox;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/355.png;Spectre;;20;0;90;30;90;25;Lévitation;;;Fouille;;Duskull;15;0.8;190;Amorphe;;25;50;Rapide;Requiem;SDEF +1;;TRUE;FALSE;NA;Skelénox
356;Téraclope;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/356.png;Spectre;;40;70;130;60;130;25;Pression;;;Fouille;;Dusclops;30.6;1.6;90;Amorphe;;25;50;Rapide;Appel;DEF +1 / SDEF +1;Skelénox (Niveau 37);TRUE;FALSE;NA;Téraclope
357;Tropius;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/357.png;Plante;Vol;99;68;83;72;87;51;Chlorophylle;Force Soleil;;Récolte;;Tropius;100;2;200;Monstrueux;Végétal;25;50;Lent;Fruit;VIT +2;;TRUE;FALSE;NA;Tropius
358;Eoko;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/358.png;Psy;;75;50;80;95;90;65;Lévitation;;;;;Chimecho;1;0.6;45;Amorphe;;25;50;Rapide;Carillon;SATT +1 / SDEF +1;Korillon (Bonheur>= 220 la nuit);TRUE;FALSE;NA;Eoko
359;Absol;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/absol.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;TRUE;NA;Absol
359;Absol;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/absol-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Absol (Mega)
360;Okéoké;;1;3;TRUE;https://img.pokemondb.net/sprites/home/normal/wynaut.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Okéoké
361;Stalgamin;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/361.png;Glace;;50;50;50;50;50;50;Attention;Corps Gel;;Lunatique;;Snorunt;16.8;0.7;190;Féerique;Minéral;20;50;Moyennement rapide;Capuche;PV +1;;TRUE;FALSE;NA;Stalgamin
362;Oniglali;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/362.png;Glace;;80;80;80;80;80;80;Attention;Corps Gel;;Lunatique;;Glalie;256.5;1.5;75;Féerique;Minéral;20;50;Moyennement rapide;Face;PV +2;Stalgamin (Niveau 42);TRUE;FALSE;NA;Oniglali
362;Oniglali;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/glalie-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Oniglali (Mega)
363;Obalie;;1;3;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/spheal.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Obalie
364;Phogleur;;1;3;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/sealeo.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Phogleur
365;Kaimorse;;1;3;FALSE;https://img.pokemondb.net/sprites/legends-arceus/normal/walrein.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kaimorse
366;Coquiperl;;1;3;TRUE;https://img.pokemondb.net/sprites/home/normal/clamperl.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Coquiperl
367;Serpang;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/huntail.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Serpang
368;Rosabyss;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/gorebyss.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Rosabyss
369;Relicanth;Mâle;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/relicanth.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Relicanth (Mâle)
369;Relicanth;Femelle;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/relicanth-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Relicanth (Femelle)
370;Lovdisc;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/370.png;Eau;;43;30;55;40;65;97;Glissade;;;Hydratation;;Luvdisc;8.7;0.6;225;Aquatique 2;;20;25;Rapide;Rendezvous;VIT +1;;TRUE;FALSE;NA;Lovdisc
371;Draby;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/371.png;Dragon;;45;75;60;40;30;50;Tête de Roc;;;Sans Limite;;Bagon;42.1;0.6;45;Draconique;;40;50;Lent;Tête de Roc;ATT +1;;TRUE;FALSE;NA;Draby
372;Drackhaus;;1;3;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/372.png;Dragon;;65;95;100;60;50;50;Tête de Roc;;;Envelocape;;Shelgon;110.5;1.1;45;Draconique;;40;50;Lent;Endurant;DEF +2;Draby (Niveau 30);TRUE;FALSE;NA;Drackhaus
373;Drattak;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/373.png;Dragon;Vol;95;135;80;110;80;100;Intimidation;;;Impudence;;Salamence;102.6;1.5;45;Draconique;;40;50;Lent;Dragon;ATT +3;Drackhaus (Niveau 50);TRUE;TRUE;NA;Drattak
373;Drattak;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/salamence-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Drattak (Mega)
374;Terhal;;1;3;TRUE;https://img.pokemondb.net/sprites/home/normal/beldum.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Terhal
375;Métang;;1;3;TRUE;https://img.pokemondb.net/sprites/home/normal/metang.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Métang
376;Métalosse;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/metagross.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Métalosse
376;Métalosse;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/metagross-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Métalosse (Mega)
377;Regirock;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/regirock.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Regirock
378;Regice;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/regice.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Regice
379;Registeel;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/registeel.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Registeel
380;Latias;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/latias.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;TRUE;NA;Latias
380;Latias;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/latias-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Latias (Mega)
381;Latios;;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/latios.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;TRUE;NA;Latios
381;Latios;Mega;0;6;FALSE;https://img.pokemondb.net/sprites/home/normal/latios-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Latios (Mega)
382;Kyogre;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/382.png;Eau;;100;100;90;150;140;90;Crachin;;;;;Kyogre;352;4.5;5;Inconnu;;120;NA;Lent;Bassinmarin;SATT +3;;TRUE;FALSE;NA;Kyogre
382;Kyogre;Primo;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/kyogre.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Kyogre (Primo)
383;Groudon;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/383.png;Sol;;100;150;140;100;90;90;Sécheresse;;;;;Groudon;950;3.5;5;Inconnu;;120;NA;Lent;Continent;ATT +3;;TRUE;FALSE;NA;Groudon
383;Groudon;Primo;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/groudon-primal.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Groudon (Primo)
384;Rayquaza;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/384.png;Dragon;Vol;105;150;90;150;90;95;Air Lock;;;;;Rayquaza;206.5;7;3;Inconnu;;120;NA;Lent;Cieux;ATT +2 / SATT +1;;TRUE;FALSE;NA;Rayquaza
384;Rayquaza;Mega;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/rayquaza-mega.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Rayquaza (Mega)
385;Jirachi;;1;3;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/385.png;Acier;Psy;100;100;100;100;100;100;Sérénité;;;;;Jirachi;1.1;0.3;3;Inconnu;;120;NA;Lent;Souhait;PV +3;;TRUE;FALSE;NA;Jirachi
386;Deoxys;Normal;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/deoxys-normal.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Deoxys (Normal)
386;Deoxys;Attaque;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/deoxys-attack.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Deoxys (Attaque)
386;Deoxys;Défense;0;3;FALSE;https://img.pokemondb.net/sprites/home/normal/deoxys-defense.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Deoxys (Défense)
386;Deoxys;Vitesse;1;3;FALSE;https://img.pokemondb.net/sprites/home/normal/deoxys-speed.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Deoxys (Vitesse)
387;Tortipouss;;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/387.png;Plante;;55;68;64;45;55;31;Engrais;;;Coque Armure;;Turtwig;10.2;0.4;45;Monstrueux;Végétal;20;87.5;Moyennement lent;Minifeuille;ATT +1;;TRUE;FALSE;NA;Tortipouss
388;Boskara;;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/388.png;Plante;;75;89;85;55;65;36;Engrais;;;Coque Armure;;Grotle;97;1.1;45;Monstrueux;Végétal;20;87.5;Moyennement lent;Bosquet;ATT +1 / DEF +1;Tortipouss (Niveau 18);TRUE;FALSE;NA;Boskara
389;Torterra;;1;4;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/389.png;Plante;Sol;95;109;105;75;85;56;Engrais;;;Coque Armure;;Torterra;310;2.2;45;Monstrueux;Végétal;20;87.5;Moyennement lent;Continent;ATT +2 / DEF +1;Boskara (Niveau 32);TRUE;FALSE;NA;Torterra
390;Ouisticram;;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/390.png;Feu;;44;58;44;58;44;61;Brasier;;;Poing de Fer;;Chimchar;6.2;0.5;45;Terrestre;Humanoïde;20;87.5;Moyennement lent;Chimpanzé;VIT +1;;TRUE;FALSE;NA;Ouisticram
391;Chimpenfeu;;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/391.png;Feu;Combat;64;78;52;78;52;81;Brasier;;;Poing de Fer;;Monferno;22;0.9;45;Terrestre;Humanoïde;20;87.5;Moyennement lent;Garnement;SATT +1 / VIT +1;Ouisticram (Niveau 14);TRUE;FALSE;NA;Chimpenfeu
392;Simiabraz;;1;4;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/392.png;Feu;Combat;76;104;71;104;71;108;Brasier;;;Poing de Fer;;Infernape;55;1.2;45;Terrestre;Humanoïde;20;87.5;Moyennement lent;Flamme;ATT +1 / VIT +1 / SATT +1;Chimpenfeu (Niveau 36);TRUE;FALSE;NA;Simiabraz
393;Tiplouf;;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/393.png;Eau;;53;51;53;61;56;40;Torrent;;;Battant;;Piplup;5.2;0.4;45;Aquatique 1;Terrestre;20;87.5;Moyennement lent;Pingouin;SATT +1;;TRUE;FALSE;NA;Tiplouf
394;Prinplouf;;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/new/394.png;Eau;;64;66;68;81;76;50;Torrent;;;Battant;;Prinplup;23;0.8;45;Aquatique 1;Terrestre;20;87.5;Moyennement lent;Pingouin;SATT +2;Tiplouf (Niveau 16);TRUE;FALSE;NA;Prinplouf
395;Pingoléon;;1;4;FALSE;https://www.serebii.net/scarletviolet/pokemon/new/395.png;Eau;Acier;84;86;88;111;101;60;Torrent;;;Battant;;Empoleon;84.5;1.7;45;Aquatique 1;Terrestre;20;87.5;Moyennement lent;Empereur;SATT +3;Prinplouf (Niveau 36);TRUE;FALSE;NA;Pingoléon
396;Etourmi;Mâle;0;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/396.png;Normal;Vol;40;55;30;30;30;60;Regard Vif;;;Téméraire;;Starly;2;0.3;255;Aérien;;15;50;Moyennement lent;Etourneau;VIT +1;;TRUE;FALSE;NA;Etourmi (Mâle)
396;Etourmi;Femelle;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/396-f.png;Normal;Vol;40;55;30;30;30;60;Regard Vif;;;Téméraire;;Starly;2;0.3;255;Aérien;;15;50;Moyennement lent;Etourneau;VIT +1;;TRUE;FALSE;NA;Etourmi (Femelle)
397;Etourvol;Mâle;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/397.png;Normal;Vol;55;75;50;40;40;80;Intimidation;;;Téméraire;;Staravia;15.5;0.6;120;Aérien;;15;50;Moyennement lent;Etourneau;VIT +2;Etourmi (Mâle, Niveau 14);TRUE;FALSE;NA;Etourvol (Mâle)
397;Etourvol;Femelle;0;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/397-f.png;Normal;Vol;55;75;50;40;40;80;Intimidation;;;Téméraire;;Staravia;15.5;0.6;120;Aérien;;15;50;Moyennement lent;Etourneau;VIT +2;Etourmi (Femelle, Niveau 14);TRUE;FALSE;NA;Etourvol (Femelle)
398;Etouraptor;Mâle;1;4;FALSE;https://www.serebii.net/scarletviolet/pokemon/398.png;Normal;Vol;85;120;70;50;60;100;Intimidation;;;Téméraire;;Staraptor;24.9;1.2;45;Aérien;;15;50;Moyennement lent;Rapace;ATT +3;Etourvol (Mâle, Niveau 34);TRUE;FALSE;NA;Etouraptor (Mâle)
398;Etouraptor;Femelle;0;4;FALSE;https://www.serebii.net/scarletviolet/pokemon/398-f.png;Normal;Vol;85;120;70;50;60;100;Intimidation;;;Téméraire;;Staraptor;24.9;1.2;45;Aérien;;15;50;Moyennement lent;Rapace;ATT +3;Etourvol (Femelle, Niveau 34);TRUE;FALSE;NA;Etouraptor (Femelle)
399;Keunotor;Mâle;1;4;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/bidoof.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Keunotor (Mâle)
399;Keunotor;Femelle;0;4;TRUE;https://img.pokemondb.net/sprites/legends-arceus/normal/bidoof-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Keunotor (Femelle)
400;Castorno;Mâle;0;4;FALSE;https://img.pokemondb.net/sprites/legends-arceus/normal/bibarel.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Castorno (Mâle)
400;Castorno;Femelle;1;4;FALSE;https://img.pokemondb.net/sprites/legends-arceus/normal/bibarel-f.png;;;NA;NA;NA;NA;NA;NA;;;;;;;NA;NA;NA;;;NA;NA;NA;;NA;;FALSE;FALSE;NA;Castorno (Femelle)
401;Crikzik;Mâle;0;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/401.png;Insecte;;37;25;41;25;41;25;Mue;;;Fuite;;Kricketot;2.2;0.3;255;Insectoïde;;15;50;Moyennement lent;Criquet;DEF +1;;TRUE;FALSE;NA;Crikzik (Mâle)
401;Crikzik;Femelle;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/401-f.png;Insecte;;37;25;41;25;41;25;Mue;;;Fuite;;Kricketot;2.2;0.3;255;Insectoïde;;15;50;Moyennement lent;Criquet;DEF +1;;TRUE;FALSE;NA;Crikzik (Femelle)
402;Mélokrik;Mâle;0;4;FALSE;https://www.serebii.net/scarletviolet/pokemon/402.png;Insecte;;77;85;51;55;51;65;Essaim;;;Technicien;;Kricketune;25.5;1;45;Insectoïde;;15;50;Moyennement lent;Criquet;ATT +2;Crikzik (Mâle, Niveau 10);TRUE;FALSE;NA;Mélokrik (Mâle)
402;Mélokrik;Femelle;1;4;FALSE;https://www.serebii.net/scarletviolet/pokemon/402-f.png;Insecte;;77;85;51;55;51;65;Essaim;;;Technicien;;Kricketune;25.5;1;45;Insectoïde;;15;50;Moyennement lent;Criquet;ATT +2;Crikzik (Femelle, Niveau 10);TRUE;FALSE;NA;Mélokrik (Femelle)
403;Lixy;Mâle;1;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/403.png;Electrik;;45;65;34;40;34;45;Intimidation;Rivalité;;Cran;;Shinx;9.5;0.5;235;Terrestre;;20;50;Moyennement lent;Flash;ATT +1;;TRUE;FALSE;NA;Lixy (Mâle)
403;Lixy;Femelle;0;4;TRUE;https://www.serebii.net/scarletviolet/pokemon/403-f.png;Electrik;;45;65;34;40;34;45;Intimidation;Rivalité;;Cran;;Shinx;9.5;0.5;235;Terrestre;;20;50;Moyennement lent;Flash;ATT +1;;TRUE;FALSE;NA;Lixy (Femelle)
